room_type,calculated_host_listings_count,availability_365,price,distance,cancellation_policy,size,amenities_num,security_deposit,cleaning_fee,guests_included,extra_people,bathrooms,bedrooms,beds,bed_type,accommodates
15,1,0,35,3.2475225322524235,18,54.480263724136805,4,213.93,40.0,1,5.0,1.0,1.0,1.0,11,2
15,1,0,20,4.7206942650080554,19,61.858270723401276,15,213.93,26.73,2,10.0,1.0,1.0,3.0,7,3
16,1,76,32,4.374145550468656,20,20.0,21,200.0,15.0,1,10.0,1.0,1.0,1.0,7,2
15,1,0,50,0.48084875226868556,19,52.42334843669395,8,213.93,26.73,1,0.0,1.0,0.0,1.0,7,3
15,1,30,180,2.586194743030916,19,72.32788700248031,12,0.0,50.0,1,35.0,1.0,1.0,1.0,7,2
16,1,0,35,3.694753087978732,19,10.0,8,0.0,10.0,1,5.0,1.0,1.0,1.0,7,2
15,1,0,35,4.06303774568163,19,45.0,5,0.0,0.0,2,15.0,1.0,1.0,1.0,7,2
15,1,0,40,2.9975136640539666,19,10.0,15,0.0,25.0,2,10.0,1.0,2.0,2.0,7,2
16,1,0,35,5.879609742305233,20,10.0,8,0.0,0.0,1,10.0,1.0,1.0,1.0,7,2
15,1,0,150,5.788416379299332,18,105.0,19,0.0,45.0,1,0.0,1.5,2.0,2.0,7,5
15,1,88,75,3.9952897617461467,18,38.832153672311605,15,0.0,25.0,1,0.0,1.0,0.0,1.0,7,1
16,1,0,25,2.8171949216511187,19,22.0,10,213.93,5.0,1,10.0,1.0,1.0,1.0,7,2
15,1,321,90,6.643854127285674,19,15.0,7,200.0,40.0,2,15.0,1.0,1.0,1.0,7,2
16,1,0,30,6.247129027439593,19,25.0,5,0.0,5.0,1,0.0,1.0,1.0,1.0,7,2
16,1,0,30,2.1147197327473712,20,49.82340725634625,8,213.93,26.73,1,0.0,1.0,1.0,1.0,7,2
16,1,0,26,3.6247963165660866,19,24.0,9,213.93,5.0,1,0.0,1.0,1.0,1.0,7,2
16,2,55,70,2.00817719793986,20,70.78653719361839,14,100.0,32.0,2,25.0,1.0,1.0,2.0,7,3
16,2,0,35,3.869433169173751,20,30.0,8,0.0,0.0,1,7.0,2.0,1.0,1.0,7,2
16,1,0,25,1.5003046792999204,19,43.61743138471979,11,213.93,26.73,1,0.0,1.0,1.0,1.0,7,1
16,1,0,35,3.163291653255627,19,40.011396693441014,14,213.93,26.73,1,0.0,1.0,0.0,1.0,7,1
16,1,0,70,4.1634926219618755,19,10.0,13,213.93,26.73,1,0.0,1.0,1.0,1.0,7,2
16,2,0,38,4.041067324597053,20,18.0,7,0.0,0.0,1,7.0,1.0,1.0,1.0,7,2
16,1,0,25,4.9182601707428795,20,39.15557218032686,8,0.0,0.0,1,0.0,1.0,1.0,1.0,7,1
16,1,0,20,6.657541177153903,19,43.61743138471979,8,213.93,26.73,1,0.0,1.0,1.0,1.0,7,1
15,1,0,33,4.049031014292791,19,56.02938312797272,8,213.93,26.73,1,0.0,1.0,1.0,1.0,7,3
15,1,223,36,3.624382094287693,18,10.0,19,500.0,35.0,1,0.0,1.0,1.0,1.0,7,2
16,1,0,40,4.364016341999894,19,30.0,12,200.0,0.0,1,20.0,1.0,1.0,2.0,7,2
15,1,0,80,6.438944380716237,19,10.0,8,213.93,26.73,1,0.0,1.0,0.0,1.0,7,2
16,1,0,35,3.8177947188726273,19,300.0,10,213.93,26.73,1,0.0,1.0,0.0,1.0,7,1
15,1,278,45,5.3515776351507585,18,40.0,10,450.0,50.0,1,10.0,1.0,0.0,2.0,7,1
16,1,0,24,6.96782511714585,19,20.0,8,213.93,26.73,1,0.0,1.0,1.0,1.0,7,1
16,2,0,25,4.773100636897848,18,10.0,14,0.0,5.0,1,0.0,1.0,1.0,1.0,7,2
16,1,0,25,3.985405027680007,20,43.61743138471979,8,213.93,26.73,1,0.0,1.0,1.0,1.0,7,1
16,1,0,40,2.4496968231815934,19,51.190435647381875,12,0.0,0.0,1,10.0,1.0,1.0,1.0,7,2
16,2,0,40,3.572178206467093,20,10.0,12,213.93,26.73,1,0.0,1.0,1.0,1.0,7,3
15,2,4,40,3.887842141273313,18,30.0,14,213.93,70.0,2,15.0,1.0,1.0,1.0,7,3
16,1,0,30,5.139275095229585,19,52.73785105406053,10,213.93,26.73,1,5.0,1.0,1.0,1.0,7,2
15,1,0,49,3.988412547349787,19,47.98764099856414,10,0.0,20.0,2,0.0,1.0,1.0,1.0,7,2
16,1,0,25,4.802876965298875,20,51.84695888403458,15,0.0,5.0,1,10.0,1.0,1.0,1.0,7,2
15,1,0,137,1.4472808275734412,20,75.6534042537832,13,213.93,26.73,1,0.0,1.0,3.0,6.0,7,5
16,1,0,45,5.501229308457802,18,15.0,18,100.0,36.0,1,10.0,1.0,1.0,1.0,7,2
15,1,156,118,3.4172311289325914,18,133.24675603579013,12,4000.0,90.0,2,45.0,1.0,3.0,3.0,7,6
16,4,89,45,3.335223572824717,19,70.16989757758566,18,89.0,56.0,1,14.0,2.0,1.0,1.0,7,1
16,1,0,26,3.9109268239470687,19,20.0,5,213.93,26.73,1,0.0,1.0,1.0,1.0,7,2
15,5,296,68,8.494918472907399,18,67.61161332427652,22,250.0,50.0,2,25.0,1.0,1.0,2.0,7,2
16,1,14,48,5.191518005231394,20,88.0,14,0.0,20.0,1,10.0,1.0,1.0,1.0,7,2
16,1,172,39,6.0216985653650825,19,10.0,11,213.93,10.0,1,0.0,1.0,1.0,1.0,7,2
16,1,82,29,3.287875668142356,20,59.28445569736342,8,213.93,10.0,1,20.0,1.0,1.0,1.0,7,2
16,1,0,25,7.949294569072496,19,51.190435647381875,11,0.0,0.0,1,10.0,1.0,1.0,1.0,7,2
16,1,0,20,4.452151801394784,19,43.61743138471979,9,213.93,26.73,1,0.0,1.0,1.0,2.0,7,1
16,2,340,30,9.655255377982078,19,15.0,13,0.0,10.0,1,41.0,1.0,2.0,6.0,7,8
16,1,0,32,2.8934562416829936,18,49.82340725634625,7,213.93,26.73,1,0.0,1.0,1.0,1.0,7,2
16,1,32,40,2.4494609974213093,20,50.902084796278416,20,0.0,20.0,1,5.0,1.0,1.0,1.0,7,2
16,1,0,35,3.801342254939732,19,54.63009803441832,15,0.0,4.0,2,15.0,1.0,1.0,2.0,7,2
15,1,32,69,1.3667857245806891,18,60.6922020389875,9,300.0,40.0,1,15.0,1.0,1.0,1.0,7,2
15,1,0,45,3.241769853583567,19,10.0,5,213.93,26.73,1,0.0,1.0,0.0,1.0,7,2
15,2,317,90,4.783612633584096,19,30.0,14,213.93,26.73,1,0.0,1.0,1.0,1.0,8,3
16,1,0,22,5.578003578714182,19,57.88422648184139,10,200.0,0.0,1,7.0,1.5,1.0,2.0,7,2
15,1,4,119,2.3259850442437036,19,88.50976002091173,12,100.0,40.0,2,30.0,1.5,1.0,1.0,7,4
16,1,0,37,4.283102313468193,19,49.82340725634625,6,213.93,26.73,1,0.0,1.0,1.0,1.0,7,2
15,1,362,100,3.70248515478251,18,68.24032959760694,8,213.93,45.0,1,0.0,1.0,2.0,2.0,7,4
16,2,0,35,0.7944565858257222,19,43.09471160024308,6,0.0,30.0,1,0.0,1.0,1.0,1.0,7,1
16,1,0,17,6.753714228181861,20,40.49070888099658,8,300.0,0.0,1,0.0,1.0,1.0,1.0,7,1
16,1,0,17,6.9852538770183195,19,46.70793815963512,22,0.0,0.0,1,0.0,1.5,1.0,1.0,7,1
16,1,9,45,3.215754714299553,19,64.53834558774231,17,0.0,10.0,1,20.0,1.0,1.0,2.0,7,3
15,1,0,41,7.650271964189172,18,46.01807128860602,16,0.0,5.0,1,0.0,1.0,1.0,1.0,7,2
16,2,0,40,5.389091496030176,20,24.0,19,213.93,15.0,1,15.0,1.0,1.0,2.0,7,3
15,1,0,55,4.286987639944656,19,59.63541781925149,7,213.93,26.73,1,0.0,1.0,2.0,2.0,7,3
15,1,33,43,2.404204722660665,19,45.0,18,400.0,30.0,2,20.0,1.0,1.0,1.0,7,2
16,1,0,20,4.228357958185891,19,15.0,8,213.93,26.73,1,0.0,1.0,1.0,1.0,7,1
15,1,0,40,6.939253533792955,20,27.0,14,400.0,10.0,1,0.0,1.0,0.0,1.0,7,2
16,2,0,15,8.536364239761399,19,48.34962632677745,5,0.0,5.0,1,4.0,1.0,1.0,1.0,7,2
16,1,0,32,4.251575454039237,19,10.0,13,0.0,8.0,1,6.0,1.0,1.0,1.0,7,2
15,1,0,80,3.8707480757505337,20,50.0,10,0.0,45.0,2,30.0,1.0,1.0,1.0,7,2
16,1,0,25,5.121115856658278,19,53.81652859399269,9,0.0,20.0,2,10.0,1.0,1.0,2.0,7,2
16,2,0,23,6.127811656894701,20,10.0,13,100.0,0.0,1,9.0,1.0,1.0,1.0,7,1
16,2,0,35,0.7808999724814518,19,40.46861865363226,12,0.0,10.0,1,0.0,1.0,1.0,1.0,7,1
16,1,13,51,6.903894940563437,18,55.10688036737172,16,3000.0,0.0,1,0.0,1.0,0.0,1.0,7,2
16,2,0,30,3.6972569886075624,19,15.0,9,213.93,26.73,1,0.0,1.0,1.0,1.0,7,2
15,1,0,70,3.0840520722071694,19,10.0,11,0.0,40.0,1,10.0,1.0,2.0,3.0,7,5
16,1,7,35,2.6823527309346145,18,49.82340725634625,21,213.93,26.73,1,0.0,1.0,1.0,1.0,7,2
16,1,0,120,3.3771711658940373,19,30.0,23,500.0,10.0,2,50.0,1.0,1.0,2.0,7,2
16,1,0,35,1.302641590496653,19,20.0,9,0.0,6.0,1,5.0,1.0,1.0,1.0,7,2
16,1,332,45,5.601593755465818,18,10.0,12,90.0,15.0,1,12.0,1.0,1.0,1.0,7,1
15,1,68,60,3.6862963668337825,20,72.34571878377766,17,0.0,0.0,1,25.0,1.0,1.0,1.0,7,4
15,1,0,45,1.8393982244552673,18,49.534255368996654,8,200.0,25.0,1,0.0,1.0,1.0,2.0,7,2
16,1,0,20,6.051951636286404,19,49.82340725634625,9,213.93,26.73,1,0.0,1.0,1.0,1.0,7,2
15,1,116,65,3.318628628884908,20,40.0,28,150.0,30.0,1,0.0,1.0,0.0,1.0,7,2
15,1,10,80,3.8699222037841903,20,61.712639215122486,17,0.0,30.0,1,0.0,1.0,1.0,1.0,7,4
16,2,0,50,2.120134808544977,20,100.0,22,200.0,25.0,1,15.0,1.0,1.0,2.0,7,1
15,1,0,44,5.359589964275665,20,20.0,12,250.0,15.0,3,15.0,1.0,2.0,1.0,7,3
16,1,0,25,6.593819928040324,19,46.9701572698536,10,213.93,5.0,1,0.0,1.0,1.0,2.0,7,2
16,1,4,50,5.354996877372624,19,10.0,12,0.0,10.0,1,0.0,1.0,1.0,1.0,7,2
15,1,35,60,4.597418671449015,20,56.081661048545676,14,213.93,30.0,1,10.0,1.0,1.0,1.0,7,2
15,1,18,149,1.4015574086615132,18,90.0,12,3000.0,100.0,1,20.0,1.0,2.0,1.0,7,2
16,1,0,30,5.649387322232375,19,15.0,18,0.0,0.0,1,0.0,1.0,2.0,2.0,7,4
16,1,341,39,4.808122239394116,19,15.0,28,213.93,26.73,1,0.0,1.0,1.0,1.0,7,2
15,4,340,50,1.8052174606842784,20,54.15200825292989,29,500.0,50.0,1,0.0,1.0,1.0,2.0,7,2
16,1,66,16,19.54934873314976,19,43.61743138471979,8,213.93,26.73,1,0.0,1.0,1.0,1.0,7,1
16,6,26,35,1.2013412695399373,18,27.0,14,360.0,20.0,1,22.0,1.0,1.0,1.0,7,1
16,1,0,50,1.8700173187945133,19,68.0985132156934,8,200.0,0.0,3,10.0,1.0,2.0,2.0,7,4
16,1,0,24,6.4521288063575115,19,12.0,6,213.93,26.73,1,0.0,1.0,1.0,1.0,7,2
15,1,11,35,5.041493979286573,18,43.06855983397996,11,0.0,10.0,1,0.0,1.0,0.0,1.0,7,2
15,9,163,69,3.0320469295642005,18,100.0,18,80.0,40.0,1,0.0,1.0,1.0,2.0,7,3
15,1,9,39,3.499733469575222,18,55.1295750672981,12,0.0,30.0,1,10.0,1.0,1.0,1.0,7,2
16,1,6,43,6.371759499904791,19,63.17051616046056,23,200.0,15.0,1,15.0,1.0,1.0,1.0,7,3
15,5,0,100,4.310761540645717,20,78.688674074126,26,300.0,30.0,2,10.0,1.0,2.0,2.0,7,5
15,1,0,50,1.8955832424282013,20,49.82340725634625,8,213.93,26.73,1,0.0,1.0,1.0,1.0,7,2
15,1,363,93,2.907706121480102,20,62.25256926326036,24,213.93,35.0,1,15.0,1.0,0.0,2.0,7,3
16,1,0,28,3.7573236513679156,19,10.0,8,0.0,5.0,1,10.0,1.0,1.0,1.0,7,2
15,3,300,110,4.841226138198073,18,300.0,11,213.93,20.0,2,15.0,1.0,3.0,4.0,7,7
15,1,0,48,1.2178258739958059,19,49.82340725634625,9,213.93,26.73,1,0.0,1.0,1.0,1.0,7,2
15,1,310,80,4.264622372217139,19,100.0,10,200.0,25.0,1,0.0,1.0,1.0,1.0,7,2
15,1,35,99,3.0188166502268863,20,59.94097893401613,15,213.93,15.0,2,20.0,1.0,1.0,1.0,7,2
16,2,0,18,4.865984354871765,19,15.0,7,213.93,26.73,1,0.0,1.0,1.0,1.0,7,1
15,4,221,70,3.229177148057713,18,70.0,29,200.0,30.0,2,15.0,1.0,1.0,2.0,7,6
16,2,0,26,1.8221285819817716,19,16.0,8,0.0,10.0,1,0.0,1.0,1.0,1.0,7,1
16,1,0,52,8.492238816643123,18,20.0,10,300.0,20.0,2,10.0,1.0,2.0,2.0,7,4
15,1,0,85,5.610157052331463,19,65.0,21,100.0,10.0,1,10.0,1.0,2.0,2.0,7,2
15,2,176,170,2.524302891264289,18,300.0,23,150.0,80.0,4,5.0,1.0,2.0,4.0,7,6
16,1,0,33,2.42712201958245,19,49.589038322973,8,0.0,10.0,1,5.0,1.0,1.0,1.0,7,2
15,1,304,55,5.411202312287642,19,46.21737256506748,7,213.93,26.73,1,0.0,1.0,0.0,1.0,7,2
16,1,0,26,6.964244626378945,20,49.82340725634625,11,213.93,26.73,1,0.0,1.0,1.0,1.0,7,2
15,1,0,55,1.633634555895201,19,43.61743138471979,8,213.93,26.73,1,0.0,1.0,1.0,2.0,7,1
16,1,0,42,1.6260722840617476,20,53.81652859399269,21,0.0,20.0,1,10.0,1.0,1.0,1.0,7,2
16,1,0,75,1.7717669224808237,19,46.24272329508447,8,200.0,25.0,1,5.0,1.0,1.0,1.0,7,1
15,1,361,228,2.8177108964151527,20,30.0,17,1000.0,25.0,2,45.0,1.0,2.0,3.0,7,2
16,1,0,30,4.135919358208019,20,15.0,7,200.0,10.0,1,7.0,1.0,1.0,1.0,7,2
15,2,7,55,6.7416537477994325,19,15.0,18,90.0,23.0,3,7.0,1.0,2.0,2.0,7,5
15,1,0,50,1.9082993876574832,18,48.64416423521684,13,0.0,25.0,1,0.0,1.0,1.0,2.0,7,2
16,2,0,40,3.3827294280508107,19,300.0,7,213.93,26.73,1,0.0,1.0,0.0,1.0,7,2
16,2,0,28,2.2431071233253084,20,40.0,9,0.0,0.0,1,0.0,1.0,1.0,2.0,7,2
16,2,0,40,4.443402191309281,20,10.0,12,0.0,20.0,1,0.0,1.0,2.0,1.0,7,2
16,1,310,50,2.435588634092886,20,20.0,10,100.0,10.0,1,0.0,1.0,1.0,1.0,7,1
16,1,0,24,4.433441725367477,19,40.011396693441014,10,213.93,26.73,1,0.0,1.0,0.0,1.0,7,1
16,1,0,32,3.005427023480672,20,52.939101926010444,13,0.0,0.0,1,13.0,1.0,1.0,1.0,7,2
16,2,0,34,2.3940148826739707,20,63.00363553208622,9,0.0,0.0,1,15.0,2.0,1.0,1.0,7,1
16,1,3,25,1.582798543700968,18,10.0,11,0.0,0.0,1,0.0,2.0,2.0,2.0,7,4
16,1,0,23,4.046138596136701,19,10.0,11,0.0,0.0,1,10.0,1.0,1.0,1.0,7,2
16,1,0,55,4.152615623086381,19,23.0,9,213.93,20.0,1,0.0,1.0,1.0,1.0,7,2
15,1,0,200,4.662018898384785,20,81.33666034093295,19,0.0,30.0,1,0.0,1.0,3.0,3.0,7,6
15,1,0,100,1.8250107406864862,19,70.0,28,213.93,26.73,1,0.0,1.0,1.0,2.0,7,3
15,1,132,68,8.136584299813133,18,64.0,26,100.0,49.0,2,12.0,1.0,1.0,3.0,7,5
15,1,319,85,3.076328624272857,20,50.0,16,0.0,35.0,2,25.0,1.0,2.0,2.0,7,3
16,1,2,23,5.6360555186656525,18,52.94852768757718,4,100.0,10.0,1,10.0,1.0,1.0,1.0,7,2
15,1,204,48,5.951007443427074,20,55.46267979593556,24,0.0,60.0,1,10.0,1.0,0.0,1.0,7,2
15,1,0,47,1.552354936921206,19,49.82340725634625,11,213.93,26.73,1,0.0,1.0,1.0,1.0,7,2
15,1,0,50,3.9660343494629475,20,10.0,14,0.0,50.0,2,15.0,1.0,1.0,2.0,7,2
16,1,0,21,1.7544723763049817,19,13.0,3,0.0,0.0,1,10.0,1.0,1.0,1.0,7,1
15,2,0,80,3.9030382653364173,19,15.0,11,800.0,40.0,2,15.0,1.0,1.0,3.0,7,4
15,1,0,85,0.6537963186565128,18,58.700542101665086,14,0.0,35.0,2,15.0,1.0,1.0,2.0,7,2
16,1,4,28,3.946937902362573,19,10.0,9,213.93,26.73,1,10.0,1.0,1.0,1.0,7,2
16,2,46,30,4.262018106509098,19,15.0,17,0.0,0.0,1,15.0,1.0,1.0,1.0,7,2
15,1,0,70,3.5691560667978552,20,15.0,21,0.0,25.0,2,15.0,1.0,2.0,2.0,7,4
16,1,0,34,3.6977164698104894,20,25.0,8,0.0,20.0,1,10.0,1.5,1.0,1.0,7,2
15,1,0,100,1.9048417219514608,18,49.3117325855517,11,150.0,25.0,1,0.0,1.0,1.0,1.0,7,2
16,1,0,14,3.9876298205335896,19,43.61743138471979,4,213.93,26.73,1,0.0,1.0,1.0,1.0,7,1
15,1,0,50,5.22350092594385,20,20.0,24,0.0,0.0,1,15.0,1.0,0.0,1.0,7,3
15,2,0,50,3.599114852020131,19,55.0,7,213.93,26.73,1,0.0,1.0,2.0,2.0,7,4
15,1,0,48,4.637057358913881,19,52.8805703968852,16,0.0,10.0,1,0.0,1.0,1.0,2.0,7,3
16,1,2,70,2.7065319489727155,20,10.0,6,213.93,26.73,1,0.0,1.0,1.0,1.0,7,2
15,1,0,44,4.927949483770773,20,10.0,15,250.0,50.0,2,20.0,1.0,2.0,2.0,7,3
16,1,0,15,4.180651909221983,19,43.61743138471979,10,213.93,26.73,1,0.0,1.0,1.0,1.0,7,1
15,1,301,37,14.830564915546507,19,43.061367965866694,26,0.0,40.0,2,0.0,0.5,1.0,2.0,7,2
16,1,0,25,6.593374733508627,18,25.0,6,213.93,26.73,1,0.0,1.0,1.0,1.0,7,2
15,1,0,100,3.284964548911233,19,50.0,11,213.93,26.73,1,0.0,1.0,1.0,2.0,7,4
16,1,83,35,2.260059953437185,19,10.0,24,213.93,10.0,1,10.0,1.0,1.0,1.0,7,2
17,1,0,18,5.9593992711241395,19,49.131777024342846,12,100.0,6.0,1,15.0,1.0,1.0,1.0,7,1
16,2,0,60,3.570141059413067,19,45.36154805195332,9,0.0,0.0,1,0.0,1.0,1.0,1.0,7,2
15,1,0,90,3.0468619807970136,19,58.06397986934321,8,150.0,0.0,1,10.0,1.0,1.0,2.0,7,3
16,2,0,20,6.482382247461404,19,49.82340725634625,10,213.93,26.73,1,0.0,1.0,1.0,1.0,7,2
16,1,81,35,6.311626028974263,19,23.0,11,213.93,26.73,1,0.0,1.0,1.0,1.0,7,2
15,1,4,65,5.026148323671205,18,48.2759918496676,21,0.0,0.0,1,5.0,1.0,1.0,1.0,7,2
16,1,0,75,1.594729867091397,20,10.0,8,213.93,26.73,1,0.0,1.0,1.0,1.0,7,2
16,1,361,40,6.595577535062814,20,35.0,7,0.0,0.0,1,10.0,1.0,1.0,2.0,7,2
16,1,277,33,2.435553524297373,19,46.01807128860602,8,0.0,5.0,1,0.0,1.0,1.0,1.0,7,2
16,1,0,22,6.45220881629308,19,15.0,15,213.93,26.73,1,0.0,1.0,1.0,1.0,7,1
16,2,0,30,4.416323757183617,19,64.91543386394022,5,0.0,10.0,2,10.0,1.0,1.0,2.0,7,4
16,1,0,20,5.5661845245344646,19,20.0,7,0.0,0.0,1,10.0,1.0,1.0,1.0,7,2
16,1,59,45,5.715816157492659,19,56.740398153273716,20,100.0,30.0,1,12.0,1.0,1.0,1.0,7,2
15,1,0,40,3.9566068834490244,18,18.0,26,200.0,30.0,1,20.0,1.0,0.0,1.0,7,2
16,1,0,55,2.877042254277344,20,75.0862907119253,11,0.0,18.0,2,15.0,1.0,1.0,3.0,7,5
16,1,0,18,6.055267599886344,19,10.0,12,213.93,26.73,1,10.0,1.0,1.0,1.0,7,2
16,2,0,400,4.176341222275317,20,96.41071744197268,15,0.0,300.0,2,20.0,1.0,1.0,1.0,7,2
15,2,0,72,3.1581436915754524,20,10.0,16,213.93,26.73,3,15.0,1.0,2.0,3.0,7,4
15,1,0,45,5.9913821928420505,19,69.11023140834786,11,500.0,25.0,2,10.0,1.0,1.0,1.0,7,4
16,1,0,27,3.8140159722528435,20,49.589038322973,11,0.0,10.0,1,5.0,1.0,1.0,1.0,7,2
15,1,1,50,3.4155364211552115,18,37.0,20,0.0,15.0,2,15.0,1.0,1.0,1.0,7,2
15,1,122,119,7.596731540640912,19,125.0,21,0.0,0.0,1,0.0,1.5,2.0,2.0,7,4
15,1,0,46,6.145744591479342,20,15.0,16,0.0,25.0,1,20.0,1.0,1.0,1.0,7,3
16,1,0,50,5.120996664175484,19,71.13411508658925,8,213.93,26.73,1,0.0,2.0,1.0,2.0,7,3
16,1,52,40,1.3680410521062008,18,25.0,21,300.0,15.0,1,15.0,1.0,1.0,1.0,7,2
16,1,0,29,5.7911741713571985,19,10.0,11,0.0,15.0,1,0.0,1.0,1.0,1.0,7,2
15,1,0,56,4.505248572957279,19,100.0,8,213.93,26.73,1,0.0,1.0,1.0,1.0,7,2
16,2,64,40,2.5650760131964705,18,180.0,15,550.0,15.0,1,25.0,1.0,1.0,1.0,7,2
16,1,0,23,3.977036424719083,19,51.190435647381875,11,0.0,0.0,1,10.0,1.0,1.0,1.0,7,2
15,1,0,39,1.9282322299958146,20,46.15074346116283,8,250.0,25.0,1,0.0,1.0,0.0,1.0,7,2
15,1,0,35,3.741230719949822,20,10.0,19,85.0,30.0,1,10.0,1.0,1.0,1.0,7,3
16,1,0,40,2.976667937295814,20,30.0,12,213.93,26.73,1,0.0,1.0,1.0,1.0,7,2
16,1,0,26,3.9114656070124267,19,56.02938312797272,5,213.93,26.73,1,0.0,1.0,1.0,2.0,7,3
16,1,34,32,3.71748473597575,18,24.0,8,213.93,20.0,1,30.0,1.0,1.0,1.0,7,2
15,1,35,50,3.2261468058516223,19,47.98764099856414,13,0.0,20.0,1,0.0,1.0,1.0,1.0,7,2
15,1,0,42,7.2179194500334045,20,64.0003004816424,14,95.0,16.0,1,17.0,1.0,1.0,1.0,7,3
16,2,0,39,13.402213362892677,20,33.0,13,213.93,26.73,2,15.0,1.5,1.0,3.0,7,4
16,1,0,20,6.5110351298645925,20,67.84258301267705,10,213.93,26.73,1,5.0,2.0,1.0,1.0,7,2
16,1,0,25,4.186965372994191,18,64.25718660475212,12,0.0,0.0,1,15.0,1.5,0.0,3.0,7,3
16,1,359,60,3.876505859662533,20,57.01932324281044,6,0.0,0.0,1,20.0,1.0,1.0,1.0,7,2
16,2,251,20,12.690414129029604,18,70.97869039274204,24,213.93,26.73,1,15.0,1.0,1.0,2.0,7,4
15,1,124,139,0.6190462633648663,20,200.0,17,0.0,0.0,2,5.0,1.0,1.0,1.0,7,3
16,1,5,35,3.7986723752797227,20,80.0,24,213.93,0.0,1,10.0,1.0,1.0,1.0,7,2
15,1,12,60,3.4681860932256208,18,80.0,16,0.0,30.0,1,0.0,1.0,1.0,1.0,7,2
16,4,0,20,0.5398324959373946,18,91.8346357292003,27,100.0,30.0,2,25.0,2.0,1.0,2.0,7,4
15,1,0,35,3.8641279851882016,20,30.0,27,0.0,15.0,2,20.0,1.0,0.0,1.0,7,2
15,2,0,88,16.200459456864667,19,86.14600801018989,11,213.93,26.73,1,0.0,2.0,0.0,3.0,7,6
15,1,0,30,5.362345381494018,19,13.0,8,213.93,26.73,1,0.0,1.0,2.0,3.0,7,2
15,6,328,55,6.0097152084509196,20,55.0,24,0.0,25.0,2,18.0,1.0,0.0,3.0,7,4
16,1,4,55,5.932530189880699,18,10.0,16,0.0,0.0,3,20.0,1.0,1.0,2.0,7,4
16,1,0,30,0.8776475384945369,19,20.0,5,213.93,26.73,1,0.0,1.0,1.0,1.0,7,2
16,1,321,20,6.352746471420141,19,25.0,12,213.93,26.73,1,0.0,1.5,1.0,1.0,7,1
15,1,331,70,4.119214805009968,18,40.0,16,0.0,50.0,2,30.0,1.0,1.0,2.0,7,3
15,1,0,44,3.13437455720513,19,41.0,5,213.93,15.0,1,0.0,1.0,1.0,1.0,7,2
16,1,158,50,3.189160345648203,20,90.0,12,0.0,20.0,1,9.0,1.0,1.0,1.0,7,1
16,1,0,19,5.823495773593329,19,20.0,9,0.0,7.0,1,7.0,1.0,1.0,1.0,7,2
15,1,77,90,1.7932712715356718,18,10.0,15,0.0,30.0,2,50.0,1.0,2.0,2.0,7,4
15,1,0,60,2.843715436762198,20,10.0,14,500.0,25.0,1,0.0,1.0,2.0,2.0,7,4
16,2,0,32,3.1980157649212306,20,101.0,20,0.0,25.0,1,8.0,1.0,1.0,1.0,7,2
15,2,66,34,2.6016318091110318,20,10.0,11,0.0,22.0,1,18.0,1.0,1.0,2.0,7,3
16,1,0,19,7.283804423205872,20,10.0,9,0.0,0.0,1,10.0,1.0,1.0,3.0,7,3
16,1,0,24,5.614992835672231,19,30.0,10,213.93,26.73,1,0.0,1.0,1.0,1.0,7,2
16,1,0,25,4.258810021183859,19,10.0,10,0.0,5.0,1,5.0,1.0,1.0,1.0,7,2
16,1,0,30,2.723632908486882,19,22.0,10,213.93,26.73,1,0.0,1.0,1.0,1.0,7,2
16,1,72,35,3.151790995185043,20,57.60221200235329,9,0.0,0.0,1,21.0,1.0,1.0,1.0,7,2
16,1,0,28,7.121104925929002,20,25.0,7,213.93,26.73,1,0.0,1.0,1.0,1.0,7,2
16,1,0,14,7.026367758729052,19,10.0,12,0.0,0.0,1,10.0,1.0,1.0,1.0,7,2
16,1,0,30,2.4816625025254537,19,46.674594525258726,21,0.0,10.0,1,0.0,1.0,1.0,1.0,7,2
16,1,0,35,1.6196989479544865,19,124.0,16,213.93,26.73,1,0.0,1.0,1.0,1.0,10,2
16,2,0,26,4.9823447173052875,18,46.01807128860602,7,0.0,5.0,1,0.0,1.0,1.0,1.0,7,2
16,1,0,70,1.6788957377638136,20,55.522342713615046,10,100.0,26.73,1,0.0,1.0,1.0,3.0,7,3
16,2,0,42,5.8117689655265625,20,52.08052678116169,13,200.0,0.0,1,10.0,1.0,1.0,1.0,8,2
15,1,75,90,3.241777926807405,18,200.0,24,150.0,50.0,2,35.0,1.0,1.0,4.0,7,4
16,1,0,30,7.321455999985137,19,15.0,10,0.0,0.0,1,4.0,1.0,1.0,1.0,7,2
16,1,0,30,5.492037434959368,20,10.0,9,213.93,5.0,1,8.0,1.0,1.0,1.0,7,2
15,11,322,85,7.617133029989081,18,86.08683969015675,24,200.0,95.0,1,15.0,1.0,1.0,3.0,7,5
16,1,60,39,3.2351681371607595,20,56.73097239170698,14,0.0,20.0,1,15.0,1.0,1.0,1.0,7,2
16,1,0,20,4.75872051909258,19,40.0,8,213.93,26.73,1,0.0,1.0,1.0,1.0,7,2
16,1,0,52,3.2103245946486827,20,90.0,8,0.0,25.0,1,0.0,1.0,1.0,1.0,7,1
16,1,0,40,1.607247285804422,19,47.9061154669611,12,213.93,15.0,1,10.0,1.0,1.0,1.0,7,1
